meta.name,method,Mhat,MLo,MHi,Shat,SLo,SHi,overall.error,MhatSE,ShatSE,stan.warned,stan.warning,MhatRhat,ShatRhat,optim.converged,optimx.Nelder-Mead.Mhat,optimx.BFGS.Mhat,optimx.CG.Mhat,optimx.L-BFGS-B.Mhat,optimx.nlm.Mhat,optimx.nlminb.Mhat,optimx.spg.Mhat,optimx.ucminf.Mhat,optimx.newuoa.Mhat,optimx.bobyqa.Mhat,optimx.nmkb.Mhat,optimx.hjkb.Mhat,optimx.Rcgmin.Mhat,optimx.Rvmmin.Mhat,optimx.Nelder-Mead.Shat,optimx.BFGS.Shat,optimx.CG.Shat,optimx.L-BFGS-B.Shat,optimx.nlm.Shat,optimx.nlminb.Shat,optimx.spg.Shat,optimx.ucminf.Shat,optimx.newuoa.Shat,optimx.bobyqa.Shat,optimx.nmkb.Shat,optimx.hjkb.Shat,optimx.Rcgmin.Shat,optimx.Rvmmin.Shat,optimx.Nelder-Mead.convcode,optimx.BFGS.convcode,optimx.CG.convcode,optimx.L-BFGS-B.convcode,optimx.nlm.convcode,optimx.nlminb.convcode,optimx.spg.convcode,optimx.ucminf.convcode,optimx.newuoa.convcode,optimx.bobyqa.convcode,optimx.nmkb.convcode,optimx.hjkb.convcode,optimx.Rcgmin.convcode,optimx.Rvmmin.convcode,optimx.Nelder-Mead.nll,optimx.BFGS.nll,optimx.CG.nll,optimx.L-BFGS-B.nll,optimx.nlm.nll,optimx.nlminb.nll,optimx.spg.nll,optimx.ucminf.nll,optimx.newuoa.nll,optimx.bobyqa.nll,optimx.nmkb.nll,optimx.hjkb.nll,optimx.Rcgmin.nll,optimx.Rvmmin.nll,optimx.Nelder-Mead.kkt1,optimx.BFGS.kkt1,optimx.CG.kkt1,optimx.L-BFGS-B.kkt1,optimx.nlm.kkt1,optimx.nlminb.kkt1,optimx.spg.kkt1,optimx.ucminf.kkt1,optimx.newuoa.kkt1,optimx.bobyqa.kkt1,optimx.nmkb.kkt1,optimx.hjkb.kkt1,optimx.Rcgmin.kkt1,optimx.Rvmmin.kkt1,optimx.Nelder-Mead.kkt2,optimx.BFGS.kkt2,optimx.CG.kkt2,optimx.L-BFGS-B.kkt2,optimx.nlm.kkt2,optimx.nlminb.kkt2,optimx.spg.kkt2,optimx.ucminf.kkt2,optimx.newuoa.kkt2,optimx.bobyqa.kkt2,optimx.nmkb.kkt2,optimx.hjkb.kkt2,optimx.Rcgmin.kkt2,optimx.Rvmmin.kkt2,optimx.Nconvergers,optimx.convergers,optimx.Mhat.winner,optimx.Pagree.Mhat.winner,optimx.Nagree.of.convergers.Mhat.winner,optimx.Pagree.of.convergers.Mhat.winner,optimx.Mhat.agreers,optimx.Mhat.convergers.agreers,optimx.Shat.winner,optimx.Pagree.Shat.winner,optimx.Nagree.of.convergers.Shat.winner,optimx.Pagree.of.convergers.Shat.winner,optimx.Shat.agreers,optimx.Shat.convergers.agreers,k.pub,k.pub.affirm,k.pub.nonaffirm,prob.pub.study.affirm,SAPBE.author.year,SAPBE.meta.study.type,SAPBE.LogEta,SAPBE.Eta,SAPBE.VarLogEta,SAPBE.shapiro.pval,SAPBE.Mhat,SAPBE.Mhat.Lo,SAPBE.Mhat.Hi,SAPBE.Mhat.Pval,SAPBE.Analysis.Scale,SAPBE.Sval.Est,SAPBE.Sval.CI,SAPBE.Sval.Est.Num,SAPBE.Sval.CI.Num,SAPBE.Mhat.Worst,SAPBE.Mhat.Worst.Lo,SAPBE.Mhat.Worst.Hi,SAPBE.Mhat.Worst.Pval,SAPBE.group,SAPBE.group.pretty,SAPBE.discipline,SAPBE.Data.source,SAPBE.k.all,SAPBE.k.rc,SAPBE.k.affirm.rc,SAPBE.k.nonaffirm.rc,SAPBE.meta.med.year,SAPBE.k.year.coded,SAPBE.Pdisaffirm.ratio,SAPBE.PZeroEst,SAPBE.excl.Pdisaffirm.ratio,SAPBE.excl.PZeroEst,SAPBE.excl.shapiro,SAPBE.excl.other,method.1
24699695,naive,0.105000442090323,0.0762606806250412,0.133740203555606,0.116850436781402,0.0916147813177856,0.137531018305338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,40,56,0.416666666666667,Van Yperen 2014,Unclear,0.0946950243514455,1.09932353708809,0.117914581136805,0.0201641206017874,0.105579961081627,0.0777704101576822,0.133389512005571,3.46815909324505e-11,z,Not possible,14.2457417602629,Inf,14.2457417602629,0.0188271901076217,-0.0107322101677014,0.0483865903829449,0.206670465879248,plos,PLOS One,soc,public,96,95,40,55,,0,4.17857142857143,0.0208333333333333,TRUE,FALSE,TRUE,FALSE,
24699695,maon,0.0205352687852609,-0.00879908041795443,0.0498696179884763,0.0773087980948308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,40,56,0.416666666666667,Van Yperen 2014,Unclear,0.0946950243514455,1.09932353708809,0.117914581136805,0.0201641206017874,0.105579961081627,0.0777704101576822,0.133389512005571,3.46815909324505e-11,z,Not possible,14.2457417602629,Inf,14.2457417602629,0.0188271901076217,-0.0107322101677014,0.0483865903829449,0.206670465879248,plos,PLOS One,soc,public,96,95,40,55,,0,4.17857142857143,0.0208333333333333,TRUE,FALSE,TRUE,FALSE,
24699695,2psm,0.103039271892926,0.0595775450120658,0.146500998773787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,40,56,0.416666666666667,Van Yperen 2014,Unclear,0.0946950243514455,1.09932353708809,0.117914581136805,0.0201641206017874,0.105579961081627,0.0777704101576822,0.133389512005571,3.46815909324505e-11,z,Not possible,14.2457417602629,Inf,14.2457417602629,0.0188271901076217,-0.0107322101677014,0.0483865903829449,0.206670465879248,plos,PLOS One,soc,public,96,95,40,55,,0,4.17857142857143,0.0208333333333333,TRUE,FALSE,TRUE,FALSE,
24699695,pcurve,0.210655096102127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,40,56,0.416666666666667,Van Yperen 2014,Unclear,0.0946950243514455,1.09932353708809,0.117914581136805,0.0201641206017874,0.105579961081627,0.0777704101576822,0.133389512005571,3.46815909324505e-11,z,Not possible,14.2457417602629,Inf,14.2457417602629,0.0188271901076217,-0.0107322101677014,0.0483865903829449,0.206670465879248,plos,PLOS One,soc,public,96,95,40,55,,0,4.17857142857143,0.0208333333333333,TRUE,FALSE,TRUE,FALSE,
24699695,jeffreys-mcmc-pmean,0.424170386080368,0.076571343771956,1.79741628342736,0.217996102009317,0.108200145299994,0.507208833803089,,0.0820468850055932,0.0102423828534561,1,"Tail Effective Samples Size (ESS) is too low, indicating posterior variances and tail quantiles may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#tail-ess",1.0242472530904,1.01718874147192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,40,56,0.416666666666667,Van Yperen 2014,Unclear,0.0946950243514455,1.09932353708809,0.117914581136805,0.0201641206017874,0.105579961081627,0.0777704101576822,0.133389512005571,3.46815909324505e-11,z,Not possible,14.2457417602629,Inf,14.2457417602629,0.0188271901076217,-0.0107322101677014,0.0483865903829449,0.206670465879248,plos,PLOS One,soc,public,96,95,40,55,,0,4.17857142857143,0.0208333333333333,TRUE,FALSE,TRUE,FALSE,
24699695,jeffreys-mcmc-pmed,0.239908382168947,0.076571343771956,1.79741628342736,0.188674077561623,0.108200145299994,0.507208833803089,,0.0820468850055932,0.0102423828534561,1,"Tail Effective Samples Size (ESS) is too low, indicating posterior variances and tail quantiles may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#tail-ess",1.0242472530904,1.01718874147192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,40,56,0.416666666666667,Van Yperen 2014,Unclear,0.0946950243514455,1.09932353708809,0.117914581136805,0.0201641206017874,0.105579961081627,0.0777704101576822,0.133389512005571,3.46815909324505e-11,z,Not possible,14.2457417602629,Inf,14.2457417602629,0.0188271901076217,-0.0107322101677014,0.0483865903829449,0.206670465879248,plos,PLOS One,soc,public,96,95,40,55,,0,4.17857142857143,0.0208333333333333,TRUE,FALSE,TRUE,FALSE,
24699695,jeffreys-mcmc-max-lp-iterate,0.148509130952359,0.076571343771956,1.79741628342736,0.145476431414318,0.108200145299994,0.507208833803089,,0.0820468850055932,0.0102423828534561,1,"Tail Effective Samples Size (ESS) is too low, indicating posterior variances and tail quantiles may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#tail-ess",1.0242472530904,1.01718874147192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,40,56,0.416666666666667,Van Yperen 2014,Unclear,0.0946950243514455,1.09932353708809,0.117914581136805,0.0201641206017874,0.105579961081627,0.0777704101576822,0.133389512005571,3.46815909324505e-11,z,Not possible,14.2457417602629,Inf,14.2457417602629,0.0188271901076217,-0.0107322101677014,0.0483865903829449,0.206670465879248,plos,PLOS One,soc,public,96,95,40,55,,0,4.17857142857143,0.0208333333333333,TRUE,FALSE,TRUE,FALSE,
24699695,jeffreys-sd,0.147668959792486,0.00514499988541761,0.290192919699554,0.144847619699396,0.072739230057893,0.216956009340899,,0.072717642278776,0.0367906707522612,,,,,TRUE,0.147668959792486,0.147733358697617,0.147703489547536,0.147742306553775,0.147714298477495,0.147719547036419,,,,,,,0.147719638209156,0.147719664686702,0.144847619699396,0.144858776187708,0.144842890310704,0.144860674548484,0.144846115180401,0.144848917598419,,,,,,,0.144848951913936,0.144848963905311,0,0,0,0,0,0,9999,9999,9999,9999,9999,9999,1,0,-61.79989501474,-61.7998958498312,-61.799895862747,-61.7998958356699,-61.7998958858037,-61.7998958888848,8.98846567431158e+307,8.98846567431158e+307,8.98846567431158e+307,8.98846567431158e+307,8.98846567431158e+307,8.98846567431158e+307,-61.799895888886,-61.7998958888861,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,TRUE,7,Nelder-Mead BFGS CG L-BFGS-B nlm nlminb Rvmmin,0.147719664686702,1,7,1,Nelder-Mead BFGS CG L-BFGS-B nlm nlminb Rcgmin Rvmmin,Nelder-Mead BFGS CG L-BFGS-B nlm nlminb Rvmmin,0.144848963905311,1,7,1,Nelder-Mead BFGS CG L-BFGS-B nlm nlminb Rcgmin Rvmmin,Nelder-Mead BFGS CG L-BFGS-B nlm nlminb Rvmmin,96,40,56,0.416666666666667,Van Yperen 2014,Unclear,0.0946950243514455,1.09932353708809,0.117914581136805,0.0201641206017874,0.105579961081627,0.0777704101576822,0.133389512005571,3.46815909324505e-11,z,Not possible,14.2457417602629,Inf,14.2457417602629,0.0188271901076217,-0.0107322101677014,0.0483865903829449,0.206670465879248,plos,PLOS One,soc,public,96,95,40,55,,0,4.17857142857143,0.0208333333333333,TRUE,FALSE,TRUE,FALSE,
24699695,mle-sd,0.227177405060338,-0.0517292894644534,0.506084099585129,0.181136492824236,0.067290725721914,0.294982259926558,,0.142301948772922,0.0580856423895148,,,,,TRUE,0.227004859317556,0.227177405060338,0.227063797758171,0.227177374192198,0.227094566864506,0.227108339602005,,,,,,,0.227108329996987,0.227108263940639,0.181056540920686,0.181136492824236,0.181089999016442,0.181136479055457,0.181100883747223,0.181106651315986,,,,,,,0.181106650535184,0.181106624103384,0,0,1,0,0,0,9999,9999,9999,9999,9999,9999,1,2,-55.5669354482573,-55.5669357163737,-55.5669357993658,-55.5669357164954,-55.5669358435537,-55.5669358485174,8.98846567431158e+307,8.98846567431158e+307,8.98846567431158e+307,8.98846567431158e+307,8.98846567431158e+307,8.98846567431158e+307,-55.5669358485175,-55.5669358485175,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,TRUE,5,Nelder-Mead BFGS L-BFGS-B nlm nlminb,0.227108339602005,1,5,1,Nelder-Mead BFGS CG L-BFGS-B nlm nlminb Rcgmin Rvmmin,Nelder-Mead BFGS L-BFGS-B nlm nlminb,0.181106651315986,1,5,1,Nelder-Mead BFGS CG L-BFGS-B nlm nlminb Rcgmin Rvmmin,Nelder-Mead BFGS L-BFGS-B nlm nlminb,96,40,56,0.416666666666667,Van Yperen 2014,Unclear,0.0946950243514455,1.09932353708809,0.117914581136805,0.0201641206017874,0.105579961081627,0.0777704101576822,0.133389512005571,3.46815909324505e-11,z,Not possible,14.2457417602629,Inf,14.2457417602629,0.0188271901076217,-0.0107322101677014,0.0483865903829449,0.206670465879248,plos,PLOS One,soc,public,96,95,40,55,,0,4.17857142857143,0.0208333333333333,TRUE,FALSE,TRUE,FALSE,
24959902,naive,0.325611806670061,0.0985212073682254,0.552702405971897,0.529855217025695,0.216688696254928,0.71731381621577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,7,44,0.137254901960784,Fan 2014,All observational,-0.501080937340384,0.605875392289778,0.525712329610609,0.577687362351253,0.328105637033332,0.0969910732665826,0.559220200800081,0.0065207915073604,log-ratio,Not possible,3.1030901647209,Inf,3.1030901647209,0.10098838260756,-0.104465937682082,0.306442702897201,0.323753554270243,plos,PLOS One,med,scraped,51,50,7,43,2012,51,2.65909090909091,0,FALSE,FALSE,FALSE,FALSE,
